line,MET1,MET2,MET3,MET4,MET5,MET6,MET7,MET8,MET9,MET10,MET11,MET12,MET13,MET14,MET15,MET16,MET17,MET18,MET19,MET20,MET21,MET22,MET23,MET24,MET25,MET26,MET27,MET28,MET29,MET30,MET31,MET32,MET33,MET34,MET35,MET36,MET37,MET38,MET39,MET40,MET41,MET42,MET43,MET44,MET45,MET46,MET47,MET48,MET49,MET50,MET51,MET52,MET53,MET54,MET55,MET56,MET57,MET58,MET59,MET60,MET61,MET62,MET63,MET64,MET65,MET66,MET67,MET68,MET69,MET70,MET71,MET72,MET73,MET74,MET75,MET76,MET77,MET78,MET79,MET80,MET81,MET82,MET83,MET84,MET85,MET86,MET87,MET88,MET89,MET90,MET91,MET92,MET93,MET94,MET95,MET96,MET97,MET98,MET99,MET100,MET101,MET102,MET103,MET104,MET105,MET106,MET107,MET108,MET109,MET110,MET111,MET112,MET113,MET114,MET115,MET116,MET117,MET118,MET119,MET120,MET121,MET122,MET123,MET124,MET125,MET126,MET127,MET128,MET129,MET130,MET131,MET132,MET133,MET134,MET135,MET136,MET137,MET138,MET139,MET140,MET141,MET142,MET143,MET144,MET145,MET146,MET147,MET148,MET149,MET150,MET151,MET152,MET153,MET154,MET155,MET156,MET157,MET158
HEB_01_031,0.000855834,0.002230024,0.000134488,0.000321506,0.075255062,0.016648231,0.00028725,0.001236051,0.000123339,0.001832735,0.000138585,0.04286613,0.00066809,0.003690528,0.000636736,0.0373988,7.61038E-06,0.001446874,4.79872E-05,9.57163E-05,0.008873368,0.001250563,0.0001416,0.02060126,0.015650569,0.000477356,0.0017339,,0.001270397,0.000913766,,0.00226176,0.002608275,0.000412795,0.36110108,0.086876981,0.292241363,0.021885385,0.004535701,0.003109319,0.000118086,9.19948E-05,0.389141039,0.003397624,0.001249509,0.001740169,2.09795E-06,0.000927927,,0.240455301,0.00597653,0.000230231,0.000282688,2.56707E-05,0.048130626,,0.010363112,0.000155658,0.003010656,0.003218438,0.007557454,0.267240287,0.001323724,0.058934998,0.001491382,0.008655787,,0.040243881,0.003024782,4.16251E-05,0.000157413,9.54598E-05,0.001692976,0.12646483,0.001458183,0.000834094,0.002868492,0.000628073,0.013940799,0.00247035,0.009415607,0.162959377,0.003578007,0.002171025,0.000535961,0.046964515,0.098239205,0.000474706,0.007658033,0.001470131,0.003010168,0.001250732,0.002472882,0.000239749,0.009576346,0.00049337,,0.088598027,0.003617025,0.002380087,0.006311693,0.14084506,0.000514144,0.0022753,0.003878533,0.000486788,0.001831256,0.009456973,0.080855779,0.231673158,0.134880373,0.004918873,0.00073357,0.000269565,0.004178903,0.299639624,0.005402074,0.004367338,0.263718786,0.003852661,0.00799742,0.225840992,0.137876884,0.022214215,,0.000791483,0.037170906,0.014813223,0.035508511,0.363165665,6.39339E-07,0.020631824,0.000535614,,0.112685364,0.00023932,0.000430096,0.000269538,0.000151199,0.00041226,0.000653586,0.000839444,0.000270219,0.000143777,0.00038349,0.000172497,0.006592611,,,,0.000765033,0.000524268,0.001693749,0.000864192,0.00618058,0.008304899,0.000359002,0.001575497
HEB_01_032,0.000323228,0.00261867,0.000146589,0.000137794,0.03855932,0.010518349,0.000427191,0.000934413,0.001062502,0.002014592,0.000109703,0.006772976,0.001006425,0.00154999,0.000117009,0.000899206,,0.000738144,,4.29181E-05,6.12819E-05,,4.04774E-05,0.009734953,0.007117646,0.001652142,0.000528535,,0.000457996,0.000128303,0.002030934,0.003171115,0.001801004,0.0012414,0.35629804,0.076669326,,0.007614476,0.007692011,0.001151652,5.01422E-05,,0.1102589,0.001623853,0.000511334,0.000756588,4.83457E-05,0.000153702,6.86977E-06,0.037566915,0.002300996,,5.03524E-05,9.3195E-06,0.020924537,0.000233176,0.017530921,2.29676E-05,,8.67501E-06,,0.136216918,0.00042169,0.014754578,0.001756181,0.000812231,,0.006103908,0.000888909,1.71557E-05,6.91257E-05,0.00134051,0.000182365,0.103736474,0.000283032,0.000664445,0.001736634,0.001761371,0.011197778,0.002331903,0.003490559,0.377454522,0.00237002,0.001742555,0.000473403,0.017571487,0.04348823,0.000261307,0.004640589,0.002442904,0.002664054,0.000597733,0.002246918,0.000405153,0.006496559,0.000406812,,0.037390435,0.002747239,0.003460659,0.001579328,0.054537072,0.000557252,0.002183896,0.003138032,0.000705689,0.002070905,0.004811002,0.038972802,0.111515458,0.075506063,0.005362577,0.00084508,0.000649517,0.002412896,0.130255345,0.00455789,0.001062053,0.005882463,0.000217811,0.002069105,0.011113127,0.007519591,0.00971111,0.002031746,0.006690922,0.045588076,0.003654979,0.088382496,0.177319105,4.49909E-06,0.037398241,0.000259612,,0.012667237,0.000300091,0.000230277,0.000623448,6.85515E-05,0.000177687,0.002168847,0.000316638,0.000132145,0.000187634,0.000155012,0.000123235,0.001388446,,0.0023594,0.001024992,0.000954845,0.000356962,0.006480454,0.002253435,0.006510378,0.003445179,0.000188662,0.00171421
HEB_01_033,0.000172673,0.001100123,6.44309E-05,0.000161648,0.04276201,0.010362446,0.000177038,0.000324211,0.000153712,0.000709343,5.83009E-05,0.015198224,0.006066221,0.000910844,5.11579E-05,0.000324318,,0.001030745,1.27513E-05,5.82881E-07,0.00563917,0.00087086,3.2995E-05,0.014852199,0.01080821,0.000331891,0.000958043,,0.000762669,0.000217314,,0.001772658,0.001612904,0.000105225,0.228860022,0.051201852,0.132115871,0.014298686,0.004061409,0.000232444,6.86475E-05,3.69723E-06,0.362262341,0.003245947,0.000205264,0.001001007,2.57254E-06,0.000135861,1.65209E-06,0.148609873,0.005395276,0.000227708,8.1454E-05,6.67465E-06,0.025293157,,0.004663033,3.42711E-05,0.002723158,0.002958739,0.004997068,0.131371792,0.000360409,0.011620104,0.00111147,0.005382513,,0.021660402,0.001140935,1.45998E-05,1.16351E-05,5.49377E-05,0.000162096,0.107347544,0.000680857,0.000320236,0.00160421,3.89919E-05,0.011881874,0.001874862,0.005303013,0.361891072,0.00150911,0.000772497,7.68319E-05,0.018119101,0.044662078,0.000654806,0.003166218,0.001990254,0.002911489,0.000721781,0.000994506,9.74208E-05,0.006000477,0.000268995,,0.044011912,0.002153768,0.002490267,0.005328279,0.055783088,0.000202178,0.000871919,0.001484341,0.000147526,0.000553657,0.000628848,0.004440524,0.010045923,0.017548695,0.002700241,0.000433783,0.00019113,0.000406265,0.019764264,0.002109655,0.002410431,0.12662115,0.001480089,0.003505292,0.364627326,0.006692395,0.008752182,0.001713028,0.000500651,0.019488738,0.005582602,0.016585623,0.07240203,2.22838E-07,0.01232596,0.000212228,4.99147E-06,0.121153508,0.000136781,0.000333558,,6.18879E-05,0.000199777,0.000200067,0.00025737,0.000222333,4.63071E-05,0.000274305,6.84374E-05,0.000515466,,0.001381078,0.000954377,0.000365156,0.000404721,0.00089854,0.00031431,0.003443302,0.001569319,0.000116404,0.001238892
HEB_01_038,0.000312049,0.00010291,9.25588E-05,0.000148508,0.012098321,0.002277302,2.01505E-05,0.002605862,0.000223108,0.001324559,3.68489E-05,0.007507732,8.8215E-05,0.003972222,0.00018555,0.000213791,1.85638E-05,8.59252E-05,4.10555E-05,3.4593E-05,0.013928798,0.001676146,5.38057E-05,0.05139765,0.049772258,7.22266E-05,0.001916361,,0.000694819,,5.40892E-05,0.004639236,0.000729947,9.55861E-05,0.257973966,0.069557781,,0.01207315,0.003437274,0.001097784,9.76776E-05,5.79872E-05,0.068928594,0.001395842,1.80665E-05,0.00132208,0.000225603,2.68852E-05,1.85081E-06,0.234797194,0.001951311,0.002114837,8.81838E-05,1.99083E-05,0.010094412,,0.016724868,0.001906883,0.003059941,0.003651485,0.009887454,0.056967726,0.000147781,0.010366066,0.001935882,0.00180266,2.8035E-06,0.004271357,1.85458E-05,1.02275E-05,,0.000189943,0.000464346,0.007677907,0.001051745,0.000265534,0.001754275,,0.003022207,0.002589766,0.002989331,1.487583021,0.002869532,0.002761154,2.72058E-05,0.017512697,0.018525889,0.000377073,0.00511584,0.003096412,0.00216811,0.001554864,0.000902119,0.000191764,0.010324925,0.001348219,0.00164641,0.041641899,0.001511241,0.001947901,0.002327103,0.066357999,5.12485E-05,0.000206442,0.006684465,3.56647E-05,0.002135224,0.00020369,0.00197846,0.004319356,0.003515424,0.000287469,,0.000668231,0.000311629,0.004261845,0.001842387,0.000518558,0.010359127,0.000321845,0.001374829,0.017271995,0.010281493,0.015572072,0.000105541,0.000930242,0.003114564,0.000111969,0.009393893,0.005536281,3.94449E-05,0.007400606,0.000551856,1.64271E-06,0.01109004,0.000116368,0.000195987,0.000447466,0.000117789,7.63152E-05,7.36757E-05,0.000371396,0.000241959,5.25162E-05,4.97064E-05,1.22081E-06,0.000134891,1.06031E-05,0.001031818,0.001407586,0.000410515,0.000175365,0.001027723,0.002163358,0.003554331,0.000448003,0.000430769,0.002037168
HEB_01_041,0.000710315,2.74093E-06,0.000163565,0.000322303,0.064369572,0.014026553,0.000175372,9.35764E-05,6.90287E-05,0.000556667,,0.026893731,0.00234445,0.002207838,0.000409945,8.7101E-05,,0.000377748,1.2963E-05,3.75507E-06,0.004259064,0.000987049,5.84571E-05,0.018067,0.013567356,0.00025856,0.001267695,,0.001379473,0.000302331,0.002562484,0.001677664,0.000682655,0.000456715,0.320574529,0.062237145,0.035135632,0.011428559,0.002138639,7.13446E-05,7.46654E-05,3.36599E-05,0.525324057,0.000771658,0.000313759,0.001347966,2.01044E-06,0.000122325,,0.392162042,0.005584043,0.000541721,0.000214463,1.52237E-05,0.015374587,,0.003950438,1.43358E-06,0.003708963,0.004226516,0.004123421,0.154958275,0.000723432,0.012634912,0.000689877,0.010663747,,0.115191262,0.001853078,8.29442E-06,2.22427E-05,,0.000253735,0.27961889,0.000783879,0.000316678,0.001327432,0.000503017,0.018079197,0.001025891,0.010270737,1.382872666,0.002704262,0.003573221,0.000132961,0.008518681,0.049818903,0.000888217,0.006074487,0.001094554,0.002244344,0.000579631,0.001272773,0.000152344,0.005983048,0.000206998,,0.066651388,0.002714415,0.003779021,0.006855411,0.052799177,0.000193896,0.00064896,0.001078557,0.000203585,0.000468002,0.000272908,0.002203413,0.004900527,0.006107553,0.002680093,0.000393258,8.47055E-05,0.000158058,0.009889618,0.001772158,0.000776673,0.279708412,0.000684366,0.005456034,0.772388441,0.003071065,0.004827765,0.003795925,0.001690703,0.019411896,0.00588008,0.017815835,0.527631444,,0.011801106,0.000215692,,0.192372665,0.00030383,0.000191894,0.000516458,3.65011E-05,0.00016105,9.27985E-05,0.000233177,9.74179E-06,6.0594E-05,7.08288E-05,8.5378E-05,0.000262862,,0.001866937,0.001085233,0.000365533,0.000159431,0.000928384,0.000466829,0.004359026,0.001661002,0.000161189,0.000641845
HEB_01_042,0.000346624,0.003896851,0.000121173,0.000269849,0.052831941,0.012650915,0.000136451,0.000157215,6.68166E-05,0.000757006,0.000123691,0.031200065,0.002344794,0.001348782,0.000178124,0.000986078,,0.000344118,,1.20249E-06,0.003067763,0.000688535,5.21734E-06,0.011811682,0.009604379,0.000218917,0.000806384,,0.001114663,0.000110728,0.001935134,0.001890235,0.002251373,0.00060526,0.227356314,0.045276056,0.103828248,0.006703569,0.000355328,6.6282E-05,4.28581E-05,,0.377119992,0.000538126,0.00018089,0.001195492,2.88836E-07,0.000116664,6.99933E-06,0.167005087,0.003840137,0.000265396,9.97463E-05,1.74383E-05,0.01468661,,0.002823244,1.64515E-07,0.002555367,0.002184786,0.003234748,0.133131245,0.000278195,0.022849223,0.000677441,0.002722741,,0.053091609,0.001855625,2.20075E-05,2.45111E-05,5.46227E-06,5.72882E-05,0.153699009,0.00046709,0.000314732,0.001462108,0.000160559,0.013255171,0.000309685,0.005552772,0.613271106,0.003777896,0.000931731,8.82505E-05,0.010839862,0.043623823,0.000761791,0.007638778,0.000896285,0.002472081,0.000479237,0.000993173,0.000120709,0.004135104,0.000146489,0.00097352,0.062865247,0.002354152,0.0034454,0.010336267,0.099040491,0.000370643,0.000683817,0.000912002,0.000209983,0.000491835,0.000499303,0.004126806,0.009270215,0.01154945,0.003527914,0.000539809,7.7547E-05,0.000491012,0.024732811,0.002159591,0.001973259,0.412598989,0.021274196,0.004755282,0.554156152,0.005348772,0.006584346,0.003267959,0.000944177,0.044544705,0.028985792,0.05143908,0.259494207,,0.020488102,0.000165256,2.87147E-06,0.109654368,0.00011279,0.000176722,,0.000111192,0.00023156,0.000203409,0.000298789,1.58442E-05,3.98113E-05,4.42279E-05,5.52223E-05,0.001030658,,0.001026859,0.000885232,0.000340044,0.001169221,0.000888367,0.000196624,0.004347459,0.001981439,0.000224597,0.000574561
HEB_01_047,0.001716585,0.000870659,0.000452426,0.000246554,0.046402207,0.010141722,0.000306152,0.000408919,0.000196204,0.001441665,,0.02734589,0.009825202,0.002235441,0.000417206,0.000620064,6.58084E-06,0.00074586,1.76907E-05,5.62322E-05,0.007095822,0.000727716,7.06801E-05,0.049590935,0.037080567,0.000180074,0.000814985,4.01465E-05,0.000881495,0.000866552,0.001377475,0.001328578,0.001014707,0.008780353,0.479082831,0.140296332,0.087290856,0.010061342,0.001444439,0.000972897,6.34271E-05,,0.316335131,0.002717811,0.000184471,0.000924419,5.58416E-06,8.87176E-05,6.15608E-06,0.248320802,0.009208059,0.000783989,0.00010767,,0.023788915,,0.013202053,3.16104E-05,0.001990216,0.002373922,0.004522212,0.135908405,0.000898183,0.008677552,0.002159196,0.004456293,,0.077538273,0.004613508,1.58634E-05,2.12974E-05,3.18401E-05,0.000592564,0.230781246,0.003448076,0.000374817,0.001322575,1.49863E-05,0.019603506,0.001970366,0.007260239,0.558582294,0.001696184,0.00311944,5.52762E-05,0.004545583,0.046034666,0.00085356,0.00389428,0.00224928,0.003709873,0.000576773,0.001961814,0.000171933,0.004598607,0.000257157,,0.216547163,0.00138346,0.00996939,0.010737087,0.316418501,0.000515956,0.001743238,0.002127345,0.000538346,0.001101288,0.001034921,0.008133465,0.013991106,0.01906538,0.003803474,0.000573128,8.69692E-05,0.000327847,0.029653657,0.00216752,0.000598064,0.128789472,0.00148033,0.003192441,0.357526085,0.002940891,0.002281175,0.002433645,0.000846427,0.032334442,0.008072476,0.027449075,0.433440759,,0.008145912,0.000261657,,0.123979925,0.000428866,0.000129525,,0.000920849,0.000316968,0.001458953,0.000748619,0.000304079,9.35807E-05,0.000136671,9.40106E-05,0.000727437,,,0.000738724,0.000757281,0.000339011,0.001880201,0.001099697,0.006160736,0.002047434,0.000122259,0.001653174
HEB_01_050,0.000331161,0.001069106,7.90323E-05,0.000194484,0.020148103,0.001862772,9.74582E-05,0.000146746,3.1409E-05,0.000691006,,0.006636833,0.005966283,0.000495657,0.000150009,0.003893563,,0.000101274,1.26844E-05,4.84518E-07,0.002469883,0.000452969,4.76177E-05,0.009382342,0.007535541,0.000445484,0.001090219,4.63073E-05,0.000792337,5.218E-05,0.000529573,0.001258222,0.000541778,0.000243292,0.322355662,0.068840359,0.066432506,0.008748882,0.00267349,6.82253E-05,3.55439E-05,,0.254412282,0.000838546,0.000466942,0.001695924,,0.000166698,1.39048E-05,0.217715727,0.001516423,9.38934E-05,0.000237871,1.59917E-05,0.008161713,0.000102889,0.004030853,1.07348E-06,0.000723462,0.002407939,0.002085198,0.100716048,0.000244792,0.022297045,0.00050579,0.003361351,,0.012108325,0.000380323,7.44738E-06,1.30708E-05,0.000124833,7.50374E-05,0.027528887,0.000490469,0.000146771,0.001023982,0.00021825,0.004109146,0.001013499,0.002671373,0.495933624,0.002895901,0.001540053,5.96033E-05,0.010936309,0.032647021,0.000583559,0.006253744,0.000587033,0.001127181,0.000433845,0.000722393,0.000105984,0.003734337,0.000181971,,0.031947327,0.00130335,0.002920977,0.004079798,0.048795292,5.79907E-05,0.000335756,0.001110416,5.94231E-05,0.000586841,0.000765189,0.006080984,0.014180473,0.012526894,0.001914586,0.000278396,0.000146555,0.000481561,0.029558085,0.001296389,0.000110533,0.015456701,0.000496496,0.000799,0.200342184,0.008405111,0.012929895,0.001144816,0.000660489,0.008346854,0.001233639,0.00826398,0.08351467,,0.008620271,0.000116972,9.01145E-07,0.081907896,0.000206893,0.000228248,0.000492812,3.59181E-05,6.87837E-05,0.000192804,7.5177E-05,8.25694E-06,3.31791E-05,1.55652E-05,2.91747E-05,0.000469253,,0.001478393,0.000721405,0.000455722,0.000184962,0.000935351,0.000466747,0.002950729,0.002060306,0.000117335,0.000551635
HEB_01_053,0.000152716,0.00050551,5.30619E-05,0.000307529,0.025900011,0.002753704,1.5558E-05,0.000300333,3.68361E-05,9.63004E-05,1.71301E-05,0.020916577,0.031096149,,1.03941E-06,0.000893014,2.11082E-05,0.000149775,1.40858E-05,9.74641E-06,0.001319725,7.77191E-05,6.76748E-06,0.019131474,0.025011916,1.04657E-05,0.000412382,,0.001015781,4.41319E-05,0.000636114,0.00284671,0.000555557,0.000530411,0.414397419,0.073064709,0.049984668,0.003092447,0.000731006,0.000303631,9.20597E-06,,0.152683162,0.000980351,6.71946E-06,0.000572535,6.57448E-06,2.76408E-06,,0.215829215,0.000557506,0.000613395,1.22253E-05,3.68588E-06,5.32844E-06,,0.001207129,3.83448E-05,0.000611592,0.003501603,0.00117536,0.047451844,0.000360806,0.023190698,8.2172E-05,0.000186096,1.02921E-05,1.39775E-06,0.000290295,2.6233E-06,,1.36702E-05,6.88386E-05,0.014555484,0.000332918,4.94671E-05,0.000347944,1.54897E-06,0.001754781,1.23856E-05,0.002046957,2.687664883,0.003259068,0.002324795,1.96926E-05,0.00171633,0.017213547,0.000883294,,0.000233382,0.000665563,0.000213623,0.000388341,2.39677E-05,0.000877424,5.84262E-06,0.000569228,0.059994274,0.003765967,0.004421246,0.009755415,0.08895363,6.00898E-05,0.000211988,0.00062876,3.28617E-05,0.000288516,0.000231251,0.00154532,0.003373624,0.003648456,0.00088745,0.000155835,6.8116E-05,7.02524E-05,0.008016115,0.000549042,0.083920351,0.098538794,0.000752283,0.002872653,0.455931523,0.001105567,0.00106743,0.001478387,0.000452892,0.028506165,0.011963858,0.025057456,0.27696188,,0.010070599,0.000231053,2.1465E-06,0.028292352,0.000233879,0.000211987,0.000974369,,3.38421E-06,2.30913E-05,1.62855E-05,2.14516E-06,2.25923E-06,7.78813E-05,1.1313E-05,0.000267836,,0.001594534,,0.000623241,0.000529672,0.001037866,0.00011398,0.004240787,0.001162693,,0.000327207
HEB_01_055,0.000190345,0.000929473,5.33801E-05,,0.012656561,0.002367506,0.000244726,0.000354791,0.000493934,0.001225506,5.42391E-05,0.0077692,0.002542454,0.001540217,,,1.75608E-06,0.000504337,2.45722E-05,2.68002E-05,0.004195051,0.00050784,3.71213E-05,0.061816819,0.0500222,0.000842463,0.00146356,0.000464182,0.000623922,0.00017922,0.000164624,0.001188121,0.001738345,0.000152926,0.231960727,0.053587386,0.074382645,0.017533913,0.016821617,,4.08773E-05,1.09022E-06,0.110424578,,0.000159788,0.001027846,2.06979E-05,9.72381E-05,2.04676E-05,0.159372451,0.005657414,0.001937378,0.000251291,2.07535E-06,0.005013507,5.80985E-06,0.015880982,2.59572E-05,0.001096686,0.001623836,0.003006784,0.042776245,0.000355489,0.042755267,0.000479841,0.004073587,,0.008932368,0.000545411,2.19077E-05,6.43485E-06,0.000808035,0.000289659,0.009939858,0.001851981,0.000372509,0.001879223,9.7564E-05,0.002610821,0.000800571,0.004026094,0.52368099,0.002488514,0.00227423,4.97461E-05,0.025101958,0.012820006,0.000330925,0.005409185,0.003808026,0.002098067,0.003164944,0.000659591,0.000237623,0.004567879,0.000570659,,0.058047451,0.001244442,0.002159615,0.001666378,0.083655486,7.89193E-05,0.000391189,0.005821272,9.10608E-05,0.002156449,0.000233338,0.001688138,0.003556476,0.005818609,0.001224368,0.000140316,0.000846799,0.000279837,0.006090566,0.002867953,0.000711792,0.01179703,0.006682315,0.002059164,0.022825867,0.008364468,0.012020736,,0.000716226,0.004921999,0.001305086,0.031466283,0.051416787,,0.000463536,0.000723164,3.32801E-06,0.047960072,0.000147711,0.000228186,,0.000151706,0.000343946,0.000487254,0.00044432,0.000148966,5.46309E-05,6.15237E-05,0.000113947,0.000570311,,0.001459196,0.001378992,0.000162885,0.000555116,0.001055388,0.002534737,0.001597914,0.001403391,0.000123873,0.001589569
HEB_01_072,0.00103269,0.001770721,0.000192853,0.000374396,0.050618227,0.012258929,0.000207085,6.72957E-05,8.45589E-05,0.001220174,,0.019756089,0.006866851,0.001355859,0.000163004,8.02605E-05,4.31444E-06,0.001454491,,1.92487E-06,0.006701834,0.000619675,4.98376E-05,0.038531701,0.029286178,0.000247627,0.001005106,6.11899E-06,0.001009949,0.000743019,0.00179542,0.004609705,0.00118314,0.003194283,0.56851898,0.138002224,0.057655896,0.008864848,0.000357356,3.76847E-05,2.45269E-05,7.86796E-06,0.373542282,,0.000165901,0.000972069,,0.000125958,,0.29006454,0.00877146,0.001355601,6.21714E-05,1.05074E-05,0.01001628,,0.010661433,1.84402E-06,0.002217581,0.002851073,0.002734164,0.113340165,0.000879364,0.016830942,0.001498983,0.006319636,,0.048763174,0.00289792,1.46981E-05,2.72456E-05,8.86886E-06,1.93863E-05,0.170315302,0.000956229,0.000403041,0.00093725,0.000127623,0.010597655,0.001088275,0.005105628,0.330096493,0.002005189,0.003446878,8.16293E-05,0.005595781,0.03638542,0.000721768,0.004241139,0.001348588,0.001034614,0.000452209,0.001459102,6.91682E-05,0.00306355,0.000176391,,0.162593036,0.001628088,0.009032691,0.010148894,0.235087991,0.000534051,0.002131728,0.002689185,0.00067745,0.001942284,0.00364711,0.024871422,0.045572277,0.036106764,0.00463951,0.000728554,7.69167E-05,0.001075212,0.157253083,0.004375388,0.001843649,0.339111661,0.003195263,0.00427547,0.55366102,0.002873277,0.002546162,0.003256583,0.000922175,0.062696767,0.01708965,0.021218621,0.160648702,,0.011326513,0.000295288,,0.121253819,0.000404275,0.000122057,0.001442176,0.000149002,0.000324759,0.001181376,0.000865821,0.000362834,0.000123387,0.00031783,6.17518E-05,0.003141207,,0.001374825,0.000877536,0.001450587,0.000124766,0.001695352,0.000808391,0.009931243,0.002245927,0.000207312,0.001003435
HEB_01_074,0.001322288,0.001952958,0.000271731,0.000145414,0.032823825,0.009178481,0.000568289,0.000625793,0.000363025,0.002709364,0.000120321,0.028869446,0.000436926,0.000761923,4.11016E-05,0.000749072,2.05591E-05,0.001676101,2.552E-05,7.81708E-06,0.009310822,0.000875968,6.46226E-05,0.015162998,0.011397963,0.000365902,0.001313682,,0.000515301,0.000485754,0.002544803,0.002048691,0.001029738,0.001672161,0.790452986,0.170691569,0.040334189,0.006545141,0.007493099,0.001280312,9.45436E-05,,0.360194105,,0.000480267,0.001267783,2.91414E-05,0.000353276,8.5114E-06,0.110112015,0.005226738,0.002015981,0.000252216,2.09309E-05,0.024357882,,0.006305746,3.54603E-05,0.002186964,0.00335939,0.006636696,0.120210731,0.000721604,0.00864886,0.001166103,0.003450104,,0.02134433,0.007323822,1.70334E-05,8.7208E-05,0.00024526,0.000249555,0.353369624,0.000909872,0.000420174,0.001791571,0.000773923,0.020320683,0.001576965,0.006501249,0.543392644,0.000922409,0.003023114,0.000354853,0.008980096,0.036972618,0.000510718,0.002259718,0.001186583,0.002193679,0.000279883,0.002701969,0.000254447,0.006995038,0.000259337,0.001050074,0.231096101,0.001680133,0.008883406,0.006269674,0.339114374,0.000371774,0.00158268,0.001501638,0.000342772,0.000732528,0.004212768,0.032713781,0.096749736,0.051605574,0.011898788,0.001792396,0.000140301,0.003128017,0.139457114,0.003406045,0.002608854,0.113302175,0.004110583,0.001929817,0.287832399,0.004892571,0.004246963,0.004664719,0.001648467,0.052919677,0.004255531,0.00918719,0.02656069,,0.019098871,0.000105105,,0.049444062,0.000482361,7.42584E-05,0.001277475,0.000156683,0.00025031,0.001089489,0.000560484,0.000216724,0.000106915,0.000346965,0.000117921,0.00610375,,0.000705971,0.000648885,0.000873816,0.000554696,0.002086135,0.000264612,0.007063806,0.002273989,0.000281401,0.002843816
HEB_01_075,0.000464393,0.000711694,0.00010619,0.00026543,0.023305295,0.003813191,9.48561E-05,9.24056E-05,3.76256E-06,0.000593538,4.99548E-06,0.005998233,0.004443022,0.000855295,0.000223745,1.75963E-05,,0.000341716,,1.64579E-06,0.002588699,0.000533605,4.3674E-05,0.007546052,0.009384636,0.000701873,0.000759642,6.46107E-06,0.000597315,0.000343593,0.002510939,0.002592235,0.00184412,0.000998563,0.464498156,0.107390372,0.032294695,0.005285603,0.000475106,7.46071E-05,5.92254E-05,,0.221888179,0.001259208,0.000116179,0.000699356,5.00187E-07,9.12441E-05,,0.262529669,0.00334086,0.000564795,0.000188511,1.73623E-06,0.016284707,4.0885E-05,0.001998403,2.6172E-06,0.001188903,0.002674073,0.002720029,0.1717771,0.000369163,0.011193352,0.001192456,0.007935714,,0.041112771,0.000978015,8.25086E-06,2.48448E-05,,3.06514E-06,0.046505803,0.000300688,0.000187951,0.000990949,8.89329E-05,0.004112993,0.00058668,0.006284132,0.214230563,0.00266426,0.004276922,3.31046E-05,0.003920391,0.058328436,0.000545322,0.005563546,0.000347811,0.00112712,0.000168944,0.001208385,5.44736E-05,0.003735539,0.000158079,0.000840946,0.077254272,0.001533712,0.00763244,0.006214374,0.124955809,0.000239835,0.000386696,0.000590896,5.91644E-05,0.00051607,0.000679861,0.004101238,0.011553681,0.007488155,0.0025266,0.000402215,6.55973E-05,0.000294841,0.033518724,0.001567824,0.000748499,0.163313639,0.00152695,0.002503931,0.411726955,0.002551377,0.002017714,0.003253402,0.000923987,0.013791596,0.004701036,0.012357774,0.173472964,1.18577E-06,0.007956819,0.000108624,9.96644E-07,0.067970662,0.000162677,0.000141128,0.001131414,0.000130452,0.000286935,0.00066816,0.000138499,4.33895E-05,2.33961E-05,7.31132E-05,2.74123E-05,0.000799248,,0.001477217,0.000752749,0.00073536,0.000409012,0.000469995,0.000252217,0.007860227,0.001067347,0.000142752,0.00062424
HEB_01_077,0.000395034,0.001727632,0.000128799,0.000143126,0.027283691,0.006829225,0.000103312,0.000458061,6.30981E-05,0.002069804,7.69102E-05,0.017457437,0.008098827,0.002108224,0.000481815,,,0.00339682,4.30512E-05,2.78484E-05,0.007828523,0.000688692,6.19247E-05,0.089898941,0.071263315,0.000187346,0.00137223,0.000124772,,0.000223424,0.000316527,0.003272056,0.002667288,0.00041786,0.423462824,0.112819334,0.076397204,0.018550977,0.003191219,0.000993007,5.24337E-05,,0.154656404,0.001589933,8.00162E-05,0.001142894,5.36741E-05,7.88066E-05,4.46817E-06,0.199792253,0.004945272,0.003601063,0.000217919,1.76141E-05,0.017070546,,0.011279143,0.000297549,0.001851759,0.002101177,0.005204664,0.083085595,0.000406515,0.012299552,0.001800449,0.001875232,,0.02087231,0.002027672,7.51007E-06,9.48782E-06,5.33124E-05,0.000294983,0.026533342,0.002973866,0.00046611,0.003313173,4.8835E-05,0.007645052,0.002759094,0.003459508,0.657764378,0.004764655,0.001625536,4.35226E-05,0.02500761,0.026988855,0.00040831,7.09763E-05,0.002381845,0.002014114,0.002557545,0.001678676,0.000165975,0.005513927,0.000584406,0.000771531,0.093241871,0.001149303,0.006075506,0.007378002,0.142424993,0.000242623,0.001241461,0.004927998,0.000234403,0.002632397,0.000566036,0.005810316,0.012717604,0.012044294,0.003176138,0.000610122,0.000428189,0.000848386,0.021916241,0.004691006,0.001423685,0.066622025,0.002821402,0.003997685,0.255177591,0.012441417,0.013028477,0.000756726,0.000309623,0.00634677,0.007326419,0.027967773,0.094269787,,0.011421197,0.000850157,,0.041750423,0.000125207,0.000128169,0.000930081,0.000128662,0.000409639,0.000814156,0.000968291,9.93735E-05,0.000128764,0.000807318,0.000145302,0.000798174,,0.000619142,0.000902031,0.000576002,0.000231131,0.00028253,0.001586465,0.003187972,0.001404718,0.00020896,0.002196747
